Words,ans,Words_ipn,ans_ipn,Words_t1,ans_t1,Words_t2,ans_t2,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_ipn_Reverse.thisRepN,Practice_ipn_Reverse.thisTrialN,Practice_ipn_Reverse.thisN,Practice_ipn_Reverse.thisIndex,Formal_t2.thisRepN,Formal_t2.thisTrialN,Formal_t2.thisN,Formal_t2.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Fix.started,fix.started,Fix.stopped,Practice_iso.started,text.started,key_resp_iso.started,Practice_iso.stopped,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,key_resp_iso.duration,Feedback_iso_Practice.started,fb.started,Feedback_iso_Practice.stopped,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Practic_ipn.started,text_2.started,key_resp_ipn.started,Practic_ipn.stopped,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,key_resp_ipn.duration,Feedback_ipn_Practice.started,fb_3.started,Feedback_ipn_Practice.stopped,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Practice_t1.started,text_3.started,key_resp_t1.started,Practice_t1.stopped,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,key_resp_t1.duration,Feedback_t1.started,fb_2.started,Feedback_t1.stopped,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Practice_iso_reverse.started,text_4.started,key_resp_iso_reverse.started,Practice_iso_reverse.stopped,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,key_resp_iso_reverse.duration,Feedback_iso_reverse.started,fb_4.started,Feedback_iso_reverse.stopped,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Practice_ipn_reverse.started,text_5.started,key_resp_ipn_reverse.started,Practice_ipn_reverse.stopped,key_resp_ipn_reverse.keys,key_resp_ipn_reverse.corr,key_resp_ipn_reverse.rt,key_resp_ipn_reverse.duration,Feedback_ipn_reverse.started,fb_5.started,Feedback_ipn_reverse.stopped,Instruction08.started,Instruction_08.started,key_resp_8.started,Instruction08.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,Practice_t2.started,text_6.started,key_resp_t2.started,Practice_t2.stopped,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,key_resp_t2.duration,Feedback_t2.started,fb_6.started,Feedback_t2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,稳重,e,,,,,,,,,,,,,,,0,6,6,21,,,,,,,,,,,,,238.01083069993183,,,,,,,,,,,,,,,,237.97153299988713,238.01083069993183,238.49738149996847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.4973997999914,238.54610769997817,238.54610769997817,239.06622039992362,i,0,0.5080498000606894,None,239.06674139993265,239.12719469994772,240.07775749999564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,固执,i,,,,,,,,,,,,,,,0,7,7,47,,,,,,,,,,,,,240.1226527999388,,,,,,,,,,,,,,,,240.07817090000026,240.1226527999388,240.5823349999264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.58235859998967,240.62865789991338,240.62865789991338,240.99844439991284,e,0,0.3495919000124559,None,240.99876419990323,241.0454247999005,242.01348059996963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,勇敢,e,,,,,,,,,,,,,,,0,8,8,17,,,,,,,,,,,,,242.03536669991445,,,,,,,,,,,,,,,,242.01442649995442,242.03536669991445,242.53295789996628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.53300889988896,242.5943064999301,242.5943064999301,243.2212259999942,i,0,0.6210880000144243,None,243.22175129991956,243.25811869988684,244.2499551998917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,自卑,i,,,,,,,,,,,,,,,0,9,9,36,,,,,,,,,,,,,244.30379089992493,,,,,,,,,,,,,,,,244.25081379991025,244.30379089992493,244.76890629995614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.76893049990758,244.8168845999753,244.8168845999753,245.11342349997722,e,0,0.2862436000723392,None,245.11403679999057,245.14290959993377,246.14577279996593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,诚恳,e,,,,,,,,,,,,,,,0,10,10,29,,,,,,,,,,,,,246.19348339992575,,,,,,,,,,,,,,,,246.1464025999885,246.19348339992575,246.65572549996432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.65574269997887,246.6997024999,246.6997024999,247.22253209992778,e,1,0.4940055999904871,None,247.22332749993075,247.25919449992944,248.2391391999554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,悲观,i,,,,,,,,,,,,,,,0,11,11,34,,,,,,,,,,,,,248.28893159993459,,,,,,,,,,,,,,,,248.23955139995087,248.28893159993459,248.73310509999283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.7331296999473,248.76555089990143,248.76555089990143,249.28401069995016,i,1,0.48292310000397265,None,249.28437499993015,249.32896139996592,250.31136659998447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,凶狠,i,,,,,,,,,,,,,,,0,12,12,42,,,,,,,,,,,,,250.32925389998127,,,,,,,,,,,,,,,,250.31183829996735,250.32925389998127,250.79847759997938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.79850089992397,250.84280189999845,250.84280189999845,251.37548539997078,i,1,0.4873986999737099,None,251.37602849991526,251.42212249990553,252.3996472998988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,他们,i,,,,,,,,,,,,,,,0,13,13,6,,,,,,,,,,,,,252.44564890000038,,,,,,,,,,,,,,,,252.4005209999159,252.44564890000038,252.9306641999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.93068659992423,252.97236159991007,252.97236159991007,253.5876227999106,e,0,0.5741979000158608,None,253.5881562998984,253.6284872998949,254.61356259998865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,猖狂,i,,,,,,,,,,,,,,,0,14,14,45,,,,,,,,,,,,,254.65053619991522,,,,,,,,,,,,,,,,254.61409099993762,254.65053619991522,255.10838749993127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.1084078999702,255.16043519997038,255.16043519997038,255.7718532999279,i,1,0.5800397000275552,None,255.77263509994373,255.819206199958,256.7975563999498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,我们,e,,,,,,,,,,,,,,,0,15,15,2,,,,,,,,,,,,,256.8387432999443,,,,,,,,,,,,,,,,256.7979670999339,256.8387432999443,257.29391809995286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.29396159993485,257.34506449999753,257.34506449999753,257.8107100999914,e,1,0.45594979997258633,None,257.81107759999577,257.85728689993266,258.82297829992604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,朴实,e,,,,,,,,,,,,,,,0,16,16,24,,,,,,,,,,,,,258.87557449995074,,,,,,,,,,,,,,,,258.82350479997694,258.87557449995074,259.3618566999212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.3618778999662,259.4195086999098,259.4195086999098,260.054230599897,i,0,0.585925200022757,None,260.0546814999543,260.0990326999454,261.0894051999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,机智,e,,,,,,,,,,,,,,,0,17,17,19,,,,,,,,,,,,,261.1346842999337,,,,,,,,,,,,,,,,261.08982090000063,261.1346842999337,261.5974238999188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.59747499995865,261.63471319992095,261.63471319992095,262.06030459993053,e,1,0.4151215000310913,None,262.0614073999459,262.1244959998876,263.0819608999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,轻率,i,,,,,,,,,,,,,,,0,18,18,48,,,,,,,,,,,,,263.1261251999531,,,,,,,,,,,,,,,,263.0823590999935,263.1261251999531,263.5907660999801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.5908164998982,263.6456866998924,263.6456866998924,264.4495917999884,i,1,0.7691714999964461,None,264.44995229993947,264.4895176999271,265.46873049996793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,乐观,e,,,,,,,,,,,,,,,0,19,19,14,,,,,,,,,,,,,265.4817015998997,,,,,,,,,,,,,,,,265.4694091998972,265.4817015998997,265.96907769993413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.9691088999389,266.0186944999732,266.0186944999732,266.53726839995943,e,1,0.4852096999529749,None,266.53796769992914,266.58298789989203,267.56309209996834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,俺,e,,,,,,,,,,,,,,,0,20,20,4,,,,,,,,,,,,,267.6101655999664,,,,,,,,,,,,,,,,267.5635444999207,267.6101655999664,268.06307989999186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0631007999182,268.10632519994397,268.10632519994397,268.6474886999931,i,0,0.5367251000134274,None,268.6480343999574,268.69378559989855,269.656405699905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,卑鄙,i,,,,,,,,,,,,,,,0,21,21,30,,,,,,,,,,,,,269.69580569991376,,,,,,,,,,,,,,,,269.65690029994585,269.69580569991376,270.1745128999464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.1745320999762,270.2268335999688,270.2268335999688,270.6666530999355,i,1,0.4319245999213308,None,270.6679202999221,270.72843469993677,271.68082679994404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,认真,e,,,,,,,,,,,,,,,0,22,22,20,,,,,,,,,,,,,271.72227469994687,,,,,,,,,,,,,,,,271.68134549993556,271.72227469994687,272.1958855999401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.19594079989474,272.24434359988663,272.24434359988663,272.899530799943,e,1,0.6306119000073522,None,272.9002203999553,272.94155719992705,273.9228896999266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,他的,i,,,,,,,,,,,,,,,0,23,23,7,,,,,,,,,,,,,273.97195209993515,,,,,,,,,,,,,,,,273.9232559999218,273.97195209993515,274.43308409990277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.43311679991893,274.487873999984,274.487873999984,275.3084909999743,i,1,0.8102573999203742,None,275.3091695999028,275.3726822999306,276.3555895999307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,虚伪,i,,,,,,,,,,,,,,,0,24,24,31,,,,,,,,,,,,,276.3952305999119,,,,,,,,,,,,,,,,276.35589629993774,276.3952305999119,276.8513999999268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.85169119993225,276.8938046999974,276.8938046999974,277.56846919993404,i,1,0.667695099953562,None,277.5689166999655,277.6102830999298,278.61749219999183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,执拗,i,,,,,,,,,,,,,,,0,25,25,40,,,,,,,,,,,,,278.66277649998665,,,,,,,,,,,,,,,,278.6181341999909,278.66277649998665,279.109023099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.10907269991003,279.16424139996525,279.16424139996525,279.6547673998866,i,1,0.4657018000725657,None,279.65591709990986,279.6967915999703,280.6652279999107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,崇高,e,,,,,,,,,,,,,,,0,26,26,11,,,,,,,,,,,,,280.6802724999143,,,,,,,,,,,,,,,,280.6656892999308,280.6802724999143,281.1978290999541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.19785719993524,281.233075199998,281.233075199998,281.8444595999317,e,1,0.5817162999883294,None,281.84477649990004,281.8962245999137,282.88124649995007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,其他,i,,,,,,,,,,,,,,,0,27,27,9,,,,,,,,,,,,,282.9142107999651,,,,,,,,,,,,,,,,282.8816395999165,282.9142107999651,283.35551799996756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.3555370999966,283.40647109993733,283.40647109993733,283.87627559993416,i,1,0.46504090004600585,None,283.8772086999379,283.9228255999042,284.894442299963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,细腻,e,,,,,,,,,,,,,,,0,28,28,25,,,,,,,,,,,,,284.93816369993147,,,,,,,,,,,,,,,,284.8947141999379,284.93816369993147,285.4019573999103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.4020161998924,285.4549941999139,285.4549941999139,286.08779339992907,e,1,0.6150568999582902,None,286.08854039991274,286.1313617998967,287.1019957999233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,冒失,i,,,,,,,,,,,,,,,0,29,29,39,,,,,,,,,,,,,287.1171703999862,,,,,,,,,,,,,,,,287.10247799998615,287.1171703999862,287.6081270999275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.6081452999497,287.65817809989676,287.65817809989676,288.0152288998943,i,1,0.34941659995820373,None,288.01587369991466,288.04901889991015,289.05888859997503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,无私,e,,,,,,,,,,,,,,,0,30,30,22,,,,,,,,,,,,,289.10225569992326,,,,,,,,,,,,,,,,289.05959869991057,289.10225569992326,289.54827139992267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5483181999298,289.58870599989314,289.58870599989314,290.0757392999949,i,0,0.4637826000107452,None,290.0760625998955,290.1243442998966,291.11120869999286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,正直,e,,,,,,,,,,,,,,,0,31,31,16,,,,,,,,,,,,,291.16598879999947,,,,,,,,,,,,,,,,291.1115132999839,291.16598879999947,291.61382749991026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.61386379995383,291.65925829997286,291.65925829997286,292.03544819995295,e,1,0.3636961999582127,None,292.0358987998916,292.0869021998951,293.0535650999518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,我的,e,,,,,,,,,,,,,,,0,32,32,1,,,,,,,,,,,,,293.1030099999625,,,,,,,,,,,,,,,,293.05438099999446,293.1030099999625,293.5710045999149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.57103059999645,293.6138408998959,293.6138408998959,294.18835569999646,i,0,0.5343229999998584,None,294.18892359989695,294.23814609996043,295.2126792999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,他,i,,,,,,,,,,,,,,,0,33,33,5,,,,,,,,,,,,,295.24666589999106,,,,,,,,,,,,,,,,295.21301569999196,295.24666589999106,295.69410179997794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.6941378999036,295.7284395999741,295.7284395999741,296.3440629999386,e,0,0.5804799000034109,None,296.34441889997106,296.39711889997125,297.3553874999052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,散漫,i,,,,,,,,,,,,,,,0,34,34,41,,,,,,,,,,,,,297.3927703999216,,,,,,,,,,,,,,,,297.35602559999097,297.3927703999216,297.89437639992684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.8944243999431,297.93830319994595,297.93830319994595,298.38475409999955,i,1,0.40321050002239645,None,298.38541459990665,298.43088709993754,299.4170057999436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,野蛮,i,,,,,,,,,,,,,,,0,35,35,46,,,,,,,,,,,,,299.4370460999198,,,,,,,,,,,,,,,,299.41748429997824,299.4370460999198,299.89627859997563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.89630389993545,299.95199649990536,299.95199649990536,300.2684871999081,i,1,0.282287499983795,None,300.26888949994463,300.3086537999334,301.27450509998016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,他人,i,,,,,,,,,,,,,,,0,36,36,8,,,,,,,,,,,,,301.32485709991306,,,,,,,,,,,,,,,,301.27524219988845,301.32485709991306,301.78989539993927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.7899112999439,301.8322872999124,301.8322872999124,302.10476489993744,i,1,0.2417612000135705,None,302.1052073999308,302.14362239988986,303.1461865999736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,公正,e,,,,,,,,,,,,,,,0,37,37,23,,,,,,,,,,,,,303.2038636999205,,,,,,,,,,,,,,,,303.146889799973,303.2038636999205,303.6308478999417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.6308921999298,303.6754446999403,303.6754446999403,303.95314629992936,i,0,0.23260729992762208,None,303.95361019996926,304.0029719999293,304.96940979990177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,消极,i,,,,,,,,,,,,,,,0,38,38,35,,,,,,,,,,,,,305.0073839999968,,,,,,,,,,,,,,,,304.9697048999369,305.0073839999968,305.4807892999379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.48082129994873,305.52614899992477,305.52614899992477,305.7691523999674,i,1,0.23577509995084256,None,305.76954249991104,305.829242699896,306.78458509990014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,自己,e,,,,,,,,,,,,,,,0,39,39,3,,,,,,,,,,,,,306.8427458999213,,,,,,,,,,,,,,,,306.78491839999333,306.8427458999213,307.3129879999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.3130243999185,307.35424069990404,307.35424069990404,307.76325799990445,i,0,0.3885221000527963,None,307.76413739996497,307.80889909993857,308.80769299995154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,冷静,e,,,,,,,,,,,,,,,0,40,40,26,,,,,,,,,,,,,308.85576099995524,,,,,,,,,,,,,,,,308.8083248999901,308.85576099995524,309.3125922998879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.312626299914,309.36585439997725,309.36585439997725,309.3741763998987,i,0,1.8176118000410497,None,309.37486579990946,309.4350114999106,310.3931056999136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,暴躁,i,,,,,,,,,,,,,,,0,41,41,44,,,,,,,,,,,,,310.44182189996354,,,,,,,,,,,,,,,,310.3936810999876,310.44182189996354,310.87955879990477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.87960669992026,310.9300110999029,310.9300110999029,310.9367858999176,i,1,1.4906759000150487,None,310.9371110999491,310.9781036999775,311.94068739993963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,杰出,e,,,,,,,,,,,,,,,0,42,42,13,,,,,,,,,,,,,311.99077449995093,,,,,,,,,,,,,,,,311.94159529998433,311.99077449995093,312.44632109999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.4463476999663,312.4895515999524,312.4895515999524,312.94940049992874,i,0,0.41578879998996854,None,312.94991199998185,313.0016537999036,313.9732305998914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,活泼,e,,,,,,,,,,,,,,,0,43,43,28,,,,,,,,,,,,,314.01936289994046,,,,,,,,,,,,,,,,313.9734788999194,314.01936289994046,314.4980159999104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.49806539993733,314.54774650000036,314.54774650000036,315.0509201999521,i,0,0.4895660999463871,None,315.05152049998287,315.1059646999929,316.06085749994963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
