"X.Instruction1.keys","Instruction1.rt","Instruction2.keys","Instruction2.rt","key_resp_iso.keys","key_resp_iso.corr","key_resp_iso.rt","Practice_01.thisRepN","Practice_01.thisTrialN","Practice_01.thisN","Practice_01.thisIndex","Practice_01.ran","Words","ans","participant","session","date","expName","psychopyVersion","OS","frameRate","key_resp_3.keys","key_resp_3.rt","key_resp_ipn.keys","key_resp_ipn.corr","key_resp_ipn.rt","Practice_02.thisRepN","Practice_02.thisTrialN","Practice_02.thisN","Practice_02.thisIndex","Practice_02.ran","Words_ipn","ans_ipn","key_resp_4.keys","key_resp_4.rt","key_resp_t1.keys","key_resp_t1.corr","key_resp_t1.rt","Practice_T1.thisRepN","Practice_T1.thisTrialN","Practice_T1.thisN","Practice_T1.thisIndex","Practice_T1.ran","Words_t1","ans_t1","key_resp_5.keys","key_resp_5.rt","Formal_T1.thisRepN","Formal_T1.thisTrialN","Formal_T1.thisN","Formal_T1.thisIndex","Formal_T1.ran","key_resp_6.keys","key_resp_6.rt","key_resp_iso_reverse.keys","key_resp_iso_reverse.corr","key_resp_iso_reverse.rt","Practice_iso_Reverse.thisRepN","Practice_iso_Reverse.thisTrialN","Practice_iso_Reverse.thisN","Practice_iso_Reverse.thisIndex","Practice_iso_Reverse.ran","key_resp_7.keys","key_resp_7.rt","key_resp_t2_Practice.keys","key_resp_t2_Practice.corr","Practice_t2_Reverse.thisRepN","Practice_t2_Reverse.thisTrialN","Practice_t2_Reverse.thisN","Practice_t2_Reverse.thisIndex","Practice_t2_Reverse.ran","Words_t2","ans_t2","key_resp_t2_Practice.rt","key_resp_8.keys","key_resp_8.rt","key_resp_t2.keys","key_resp_t2.corr","key_resp_t2.rt","Formal_t2_reverse.thisRepN","Formal_t2_reverse.thisTrialN","Formal_t2_reverse.thisN","Formal_t2_reverse.thisIndex","Formal_t2_reverse.ran","key_instruct.keys","key_instruct.rt","Subject"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5278,NA,NA,NA,NA,NA,"其他","i","",NA,0,16,16,59,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4029,NA,NA,NA,NA,NA,"他的","i","",NA,0,17,17,7,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4727,NA,NA,NA,NA,NA,"卑鄙","i","",NA,0,18,18,30,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5477,NA,NA,NA,NA,NA,"自私","i","",NA,0,19,19,43,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4098,NA,NA,NA,NA,NA,"我的","e","",NA,0,20,20,61,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4453,NA,NA,NA,NA,NA,"他们","i","",NA,0,21,21,66,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4956,NA,NA,NA,NA,NA,"冒失","i","",NA,0,22,22,39,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4603,NA,NA,NA,NA,NA,"自卑","i","",NA,0,23,23,36,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4683,NA,NA,NA,NA,NA,"他人","i","",NA,0,24,24,78,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4689,NA,NA,NA,NA,NA,"鲁莽","i","",NA,0,25,25,38,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.6324,NA,NA,NA,NA,NA,"俺","e","",NA,0,26,26,4,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5341,NA,NA,NA,NA,NA,"消极","i","",NA,0,27,27,35,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4958,NA,NA,NA,NA,NA,"我们","e","",NA,0,28,28,2,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4384,NA,NA,NA,NA,NA,"他人","i","",NA,0,29,29,58,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.7024,NA,NA,NA,NA,NA,"执拗","i","",NA,0,30,30,40,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5567,NA,NA,NA,NA,NA,"自己","e","",NA,0,31,31,73,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5726,NA,NA,NA,NA,NA,"细腻","e","",NA,0,32,32,25,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6876,NA,NA,NA,NA,NA,"轻率","i","",NA,0,33,33,48,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5266,NA,NA,NA,NA,NA,"我们","e","",NA,0,34,34,72,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.6438,NA,NA,NA,NA,NA,"崇高","e","",NA,0,35,35,11,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5123,NA,NA,NA,NA,NA,"暴躁","i","",NA,0,36,36,44,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5973,NA,NA,NA,NA,NA,"我的","e","",NA,0,37,37,71,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4928,NA,NA,NA,NA,NA,"他们","i","",NA,0,38,38,56,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5808,NA,NA,NA,NA,NA,"猖狂","i","",NA,0,39,39,45,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.567,NA,NA,NA,NA,NA,"稳重","e","",NA,0,40,40,21,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.6588,NA,NA,NA,NA,NA,"勤奋","e","",NA,0,41,41,18,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4599,NA,NA,NA,NA,NA,"我的","e","",NA,0,42,42,51,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5618,NA,NA,NA,NA,NA,"虚伪","i","",NA,0,43,43,31,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.6016,NA,NA,NA,NA,NA,"勇敢","e","",NA,0,44,44,17,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5592,NA,NA,NA,NA,NA,"凶狠","i","",NA,0,45,45,42,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.613,NA,NA,NA,NA,NA,"他的","i","",NA,0,46,46,57,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5961,NA,NA,NA,NA,NA,"我的","e","",NA,0,47,47,1,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5777,NA,NA,NA,NA,NA,"朴实","e","",NA,0,48,48,24,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.7027,NA,NA,NA,NA,NA,"他","i","",NA,0,49,49,5,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4854,NA,NA,NA,NA,NA,"其他","i","",NA,0,50,50,79,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.597,NA,NA,NA,NA,NA,"俺","e","",NA,0,51,51,64,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5401,NA,NA,NA,NA,NA,"杰出","e","",NA,0,52,52,13,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.572,NA,NA,NA,NA,NA,"傲慢","i","",NA,0,53,53,37,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4612,NA,NA,NA,NA,NA,"其他","i","",NA,0,54,54,69,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4919,NA,NA,NA,NA,NA,"我们","e","",NA,0,55,55,52,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5423,NA,NA,NA,NA,NA,"俺","e","",NA,0,56,56,74,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5071,NA,NA,NA,NA,NA,"他们","i","",NA,0,57,57,76,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.6353,NA,NA,NA,NA,NA,"无私","e","",NA,0,58,58,22,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5058,NA,NA,NA,NA,NA,"他人","i","",NA,0,59,59,8,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4614,NA,NA,NA,NA,NA,"正直","e","",NA,0,60,60,16,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4724,NA,NA,NA,NA,NA,"他","i","",NA,0,61,61,75,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5745,NA,NA,NA,NA,NA,"公正","e","",NA,0,62,62,23,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4579,NA,NA,NA,NA,NA,"他人","i","",NA,0,63,63,68,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.3799,NA,NA,NA,NA,NA,"我们","e","",NA,0,64,64,62,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.551,NA,NA,NA,NA,NA,"认真","e","",NA,0,65,65,20,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
