﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.946,,,,,,机智,e,,,1,62,142,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.5959,,,,,,朴实,e,,,1,63,143,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.9016,,,,,,我,e,,,1,64,144,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5377,,,,,,他们,i,,,1,65,145,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,0,1.2697,,,,,,暴躁,i,,,1,66,146,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6842,,,,,,卑鄙,i,,,1,67,147,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5211,,,,,,刻薄,i,,,1,68,148,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6705,,,,,,我们,e,,,1,69,149,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6872,,,,,,细腻,e,,,1,70,150,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.613,,,,,,其他,i,,,1,71,151,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6934,,,,,,自私,i,,,1,72,152,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6395,,,,,,我,e,,,1,73,153,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5549,,,,,,他,i,,,1,74,154,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6363,,,,,,虚伪,i,,,1,75,155,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.6355,,,,,,俺,e,,,1,76,156,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.8379,,,,,,我的,e,,,1,77,157,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5067,,,,,,其他,i,,,1,78,158,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.5831,,,,,,自己,e,,,1,79,159,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,其他,e,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,54.3754,e,1,0.6507,0,0,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他人,e,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.6347,0,1,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他们,e,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.7512,0,2,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,我的,i,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.3837,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,自己,i,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0.6346,0,4,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他,e,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,1.05,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他的,e,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.4515,0,6,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,我们,i,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.4262,0,7,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,俺,i,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,8,8,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,我,i,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.6183,0,9,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.0763,,0,0,0,0,14,1,乐观,e,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,1,1,15,1,诚实,e,0.4008,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,2,2,11,1,崇高,e,0.3305,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,3,3,78,1,他人,e,1.0971,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,4,4,30,1,卑鄙,i,1.3664,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,5,5,66,1,他们,e,1.1682,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,6,6,40,1,执拗,i,1.0634,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,7,7,77,1,他的,e,0.7146,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,8,8,3,1,自己,i,1.1344,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,9,9,29,1,诚恳,e,0.7806,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,10,10,71,1,我的,i,1.0366,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11,11,41,1,散漫,i,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,12,12,54,1,俺,i,1.0003,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,13,13,31,1,虚伪,i,0.7014,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,14,14,44,1,暴躁,i,0.6172,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,15,15,9,1,其他,e,0.8999,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,16,16,18,1,勤奋,e,0.9795,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,17,17,58,1,他人,e,0.6048,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,18,18,2,1,我们,i,0.7888,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,19,19,50,1,我,i,0.5877,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,20,20,62,1,我们,i,0.5529,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21,21,28,1,活泼,e,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,22,22,1,1,我的,i,1.3307,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,23,23,35,1,消极,i,0.8485,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,24,24,76,1,他们,e,0.8965,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,25,25,33,1,刻薄,i,1.0783,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,26,26,64,1,俺,i,1.3809,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,27,27,27,1,热情,e,1.3458,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,28,28,16,1,正直,e,0.8117,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,29,29,45,1,猖狂,i,1.1537,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,30,30,69,1,其他,e,0.8374,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,31,31,5,1,他,e,0.7881,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,32,32,39,1,冒失,i,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,33,33,65,1,他,e,0.8995,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,34,34,68,1,他人,e,0.646,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,35,35,46,1,野蛮,i,0.7709,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,36,36,19,1,机智,e,0.884,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,37,37,25,1,细腻,e,0.6526,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,38,38,6,1,他们,e,0.8888,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,39,39,22,1,无私,e,0.6359,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,40,40,37,1,傲慢,i,1.1797,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,41,41,72,1,我们,i,0.9925,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,42,42,75,1,他,e,1.0194,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,43,43,34,1,悲观,i,1.2833,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,44,44,47,1,固执,i,0.846,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,45,45,38,1,鲁莽,i,0.6801,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,46,46,8,1,他人,e,0.6804,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,47,47,24,1,朴实,e,1.0854,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,48,48,52,1,我们,i,0.5728,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,49,49,7,1,他的,e,0.8697,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,50,50,79,1,其他,e,0.6148,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,51,51,4,1,俺,i,0.6037,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,52,52,73,1,自己,i,0.5842,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,53,53,74,1,俺,i,0.447,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,54,54,55,1,他,e,0.5159,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,55,55,20,1,认真,e,0.9012,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,56,56,63,1,自己,i,0.681,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,57,57,10,1,优秀,e,1.2789,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,58,58,53,1,自己,i,0.8161,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,0,0,59,59,61,1,我的,i,1.1642,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,60,60,21,1,稳重,e,1.0173,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,61,61,56,1,他们,e,0.781,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,62,62,12,1,聪明,e,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,63,63,51,1,我的,i,0.7305,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,64,64,43,1,自私,i,0.6201,,,,,,,,,,,,
