﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_iso_reverse.rt,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.63,0,70,70,37,1,傲慢,i,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.5687,0,71,71,16,1,正直,e,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.8911,0,72,72,40,1,执拗,i,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.5489,0,73,73,44,1,暴躁,i,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.418,0,74,74,62,1,我们,i,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,1.0585,0,75,75,29,1,诚恳,e,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0.9154,0,76,76,78,1,他人,e,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0.5033,0,77,77,2,1,我们,i,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.6846,0,78,78,10,1,优秀,e,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0.7676,0,79,79,9,1,其他,e,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,space,32.2607,e,1,0.7012,0,0,0,78,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚恳,e,,,e,1,0.5703,0,1,1,29,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,i,1,0.5337,0,2,2,3,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朴实,e,,,e,1,0.6254,0,3,3,24,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳重,e,,,e,1,0.5355,0,4,4,21,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,e,1,0.6554,0,5,5,57,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,下贱,i,,,i,1,0.6012,0,6,6,49,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,i,1,0.7176,0,7,7,74,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,优秀,e,,,e,1,0.7577,0,8,8,10,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,e,0,0.4954,0,9,9,62,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聪明,e,,,e,1,0.5662,0,10,10,12,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,认真,e,,,e,1,0.4825,0,11,11,20,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,i,0,0.5974,0,12,12,67,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,i,1,0.6085,0,13,13,71,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自私,i,,,i,1,1.2436,0,14,14,43,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,e,1,0.6637,0,15,15,69,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,e,1,0.5147,0,16,16,79,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,i,1,0.6079,0,17,17,53,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鲁莽,i,,,i,1,0.825,0,18,18,38,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,i,1,1.1151,0,19,19,2,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,散漫,i,,,i,1,1.1912,0,20,20,41,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,i,1,0.6105,0,21,21,72,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,i,1,0.542,0,22,22,73,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,i,1,0.4904,0,23,23,0,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,执拗,i,,,i,1,0.5894,0,24,24,40,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,i,0,0.6014,0,25,25,56,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,悲观,i,,,,0,,0,26,26,34,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,i,1,0.5668,0,27,27,64,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,i,0,0.596,0,28,28,7,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,e,1,1.242,0,29,29,76,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卑鄙,i,,,i,1,0.8749,0,30,30,30,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乐观,e,,,e,1,0.5821,0,31,31,14,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,i,1,0.5376,0,32,32,60,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,i,1,0.4881,0,33,33,54,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,e,1,0.9445,0,34,34,75,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,i,1,0.5778,0,35,35,61,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,i,0,0.5405,0,36,36,59,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,崇高,e,,,e,1,0.6129,0,37,37,11,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,i,1,0.6173,0,38,38,51,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,i,0,0.5253,0,39,39,55,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凶狠,i,,,i,1,0.8027,0,40,40,42,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,i,0,0.6583,0,41,41,58,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,e,0,1.0069,0,42,42,1,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,i,1,0.5847,0,43,43,50,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,e,1,0.7816,0,44,44,8,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,i,1,0.7539,0,45,45,4,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公正,e,,,e,1,0.6249,0,46,46,23,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,i,0,0.5653,0,47,47,66,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,e,1,0.6196,0,48,48,77,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热情,e,,,,0,,0,49,49,27,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,细腻,e,,,e,1,0.556,0,50,50,25,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,i,1,0.6447,0,51,51,70,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,i,0,0.8864,0,52,52,5,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猖狂,i,,,i,1,0.8837,0,53,53,45,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,野蛮,i,,,i,1,1.0536,0,54,54,46,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,虚伪,i,,,i,1,0.5328,0,55,55,31,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冒失,i,,,i,1,0.4318,0,56,56,39,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,固执,i,,,i,1,0.4832,0,57,57,47,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,无私,e,,,e,1,0.6175,0,58,58,22,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤奋,e,,,e,1,0.3748,0,59,59,18,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,i,0,0.5768,0,60,60,65,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,i,1,0.4334,0,61,61,52,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚实,e,,,e,1,0.6166,0,62,62,15,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勇敢,e,,,e,1,0.4013,0,63,63,17,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,i,0,0.6392,0,64,64,68,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,傲慢,i,,,i,1,0.6998,0,65,65,37,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杰出,e,,,e,1,0.582,0,66,66,13,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,i,1,0.6386,0,67,67,63,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正直,e,,,e,1,0.7077,0,68,68,16,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,活泼,e,,,e,1,0.6983,0,69,69,28,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自卑,i,,,i,1,0.6061,0,70,70,36,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刻薄,i,,,i,1,0.5996,0,71,71,33,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,轻率,i,,,i,1,0.6148,0,72,72,48,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,i,0,0.5483,0,73,73,6,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,机智,e,,,e,1,0.5328,0,74,74,19,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,消极,i,,,i,1,0.7057,0,75,75,35,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,暴躁,i,,,i,1,0.5076,0,76,76,44,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冷静,e,,,e,1,0.8103,0,77,77,26,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,愚蠢,i,,,i,1,0.4652,0,78,78,32,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,e,1,1.0369,0,79,79,9,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,活泼,e,,,e,1,0.4453,1,0,80,28,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杰出,e,,,e,1,0.4,1,1,81,13,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自卑,i,,,i,1,0.6418,1,2,82,36,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,i,0,0.581,1,3,83,57,1,,
